fra;date;cases_f;cases_m;cases;pop_f;pop_m;age_group;pop
FR;2020-12-06;111;84;195;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-06;68;88;157;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-06;79;85;164;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-06;157;84;241;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-06;103;45;148;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-06;983;770;1755;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-07;264;267;536;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-07;884;906;1803;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-07;1304;1000;2307;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-07;1387;1112;2501;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-07;1326;1062;2392;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-07;1306;1063;2377;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-07;808;800;1612;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-07;589;525;1117;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-07;751;409;1160;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-07;706;189;897;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-07;9328;7335;16708;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-08;195;206;407;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-08;747;719;1481;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-08;1034;817;1856;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-08;1092;819;1917;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-08;1045;787;1834;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-08;957;813;1777;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-08;627;600;1228;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-08;472;443;916;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-08;684;351;1035;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-08;629;149;778;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-08;7485;5706;13235;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-09;243;230;479;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-09;708;780;1503;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-09;1070;775;1853;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-09;1029;778;1811;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-09;1019;771;1794;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-09;825;794;1622;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-09;568;547;1119;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-09;458;425;883;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-09;619;359;981;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-09;523;160;683;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-09;7067;5620;12734;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-10;210;218;437;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-10;759;755;1530;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-10;1084;866;1953;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-10;1085;856;1945;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-10;1086;838;1929;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-10;997;842;1843;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-10;622;573;1202;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-10;488;429;921;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-10;673;390;1064;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-10;573;173;746;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-10;7577;5941;13573;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-11;222;260;494;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-11;897;862;1788;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-11;1098;925;2031;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-11;1149;913;2064;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-11;1106;925;2041;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-11;972;887;1864;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-11;666;639;1307;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-11;481;490;972;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-11;606;331;939;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-11;450;124;574;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-11;7648;6358;14078;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-12;120;138;261;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-12;467;446;917;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-12;651;477;1128;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-12;685;522;1210;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-12;653;556;1217;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-12;624;543;1170;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-12;364;370;735;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-12;225;231;456;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-12;286;196;482;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-12;185;83;268;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-12;4261;3562;7845;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-13;24;20;45;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-13;77;87;166;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-13;157;114;271;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-13;159;130;289;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-13;148;130;278;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-13;121;118;239;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-13;79;107;186;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-13;74;104;178;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-13;145;98;243;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-13;101;44;145;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-13;1085;952;2040;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-14;269;266;545;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-14;1160;1029;2213;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-14;1574;1089;2670;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-14;1673;1311;2989;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-14;1621;1260;2886;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-14;1549;1245;2797;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-14;935;964;1905;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-14;707;607;1314;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-14;874;495;1370;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-14;746;206;955;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-14;11110;8473;19649;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-15;203;256;467;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-15;899;896;1822;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-15;1348;964;2317;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-15;1323;997;2324;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-15;1283;937;2222;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-15;1155;961;2123;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-15;762;692;1460;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-15;596;539;1135;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-15;753;436;1191;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-15;677;195;873;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-15;9001;6879;15944;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-16;226;260;496;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-16;925;966;1906;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-16;1258;941;2204;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-16;1308;989;2299;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-16;1171;946;2118;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-16;1093;1003;2100;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-16;717;718;1436;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-16;535;520;1056;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-16;660;366;1029;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-16;585;157;744;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-16;8480;6868;15393;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-17;195;214;416;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-17;915;917;1844;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-17;1320;1044;2374;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-17;1390;1054;2448;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-17;1273;963;2246;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-17;1148;1010;2164;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-17;771;742;1514;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-17;534;474;1013;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-17;732;396;1128;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-17;590;180;772;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-17;8870;6997;15925;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-18;266;249;524;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-18;1008;990;2011;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-18;1354;1098;2459;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-18;1477;1183;2662;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-18;1397;1197;2597;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-18;1233;1175;2410;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-18;907;921;1830;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-18;630;627;1258;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-18;675;401;1077;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-18;529;153;682;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-18;9481;7998;17519;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-19;169;182;354;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-19;655;598;1265;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-19;875;645;1520;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-19;850;819;1670;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-19;841;743;1586;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-19;879;732;1613;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-19;562;557;1125;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-19;393;375;768;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-19;319;217;537;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-19;158;81;239;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-19;5703;4952;10682;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-20;54;53;112;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-20;192;168;361;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-20;309;211;521;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-20;258;277;536;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-20;317;256;574;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-20;265;230;495;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-20;173;190;363;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-20;138;151;290;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-20;142;123;266;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-20;85;36;121;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-20;1933;1696;3640;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-21;269;296;577;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-21;1115;1051;2189;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-21;1637;1345;2992;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-21;1785;1336;3122;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-21;1750;1400;3155;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-21;1715;1408;3125;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-21;1121;1032;2161;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-21;785;696;1484;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-21;945;512;1459;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-21;769;251;1021;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-21;11891;9331;21293;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-22;222;240;468;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-22;930;937;1883;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-22;1574;1187;2768;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-22;1510;1151;2664;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-22;1422;1188;2617;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-22;1371;1198;2570;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-22;944;896;1841;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-22;687;622;1312;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-22;861;481;1346;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-22;677;198;875;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-22;10200;8100;18351;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-23;223;232;465;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-23;933;848;1798;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-23;1435;1116;2557;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-23;1474;1132;2612;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-23;1309;1145;2457;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-23;1258;1085;2345;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-23;794;851;1651;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-23;608;507;1119;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-23;740;382;1124;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-23;539;153;693;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-23;9317;7453;16827;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-24;199;181;381;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-24;677;735;1421;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-24;1102;969;2071;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-24;1068;885;1955;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-24;988;920;1908;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-24;1009;892;1904;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-24;637;686;1323;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-24;457;417;876;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-24;457;266;724;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-24;336;107;443;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-24;6933;6058;13009;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-25;12;13;25;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-25;52;40;92;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-25;111;76;187;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-25;113;95;208;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-25;77;68;145;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-25;70;72;143;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-25;49;67;116;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-25;51;66;117;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-25;88;69;157;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-25;66;37;103;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-25;689;603;1294;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-26;140;143;289;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-26;524;479;1011;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-26;964;697;1662;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-26;952;730;1684;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-26;779;654;1438;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-26;707;675;1382;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-26;458;505;969;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-26;317;284;601;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-26;278;174;452;1993317.74632008;1251962.86181089;89;3245280.60813097
FR;2020-12-26;166;70;236;672069.992695578;240510.613577276;90;912580.606272853
FR;2020-12-26;5286;4412;9726;34692807.7476749;32422187.2523251;0;67114995
FR;2020-12-27;31;28;60;3802089.59193844;3961116.09433445;09;7763205.68627289
FR;2020-12-27;81;70;151;4066326.89515592;4270159.26538131;19;8336486.16053724
FR;2020-12-27;176;133;310;3736780.48185837;3740006.70594574;29;7476787.18780411
FR;2020-12-27;210;146;356;4266384.08361496;4028987.84832459;39;8295371.93193955
FR;2020-12-27;130;132;262;4355126.52656384;4237759.6333663;49;8592886.15993014
FR;2020-12-27;145;120;265;4494308.44474725;4298366.32326346;59;8792674.76801071
FR;2020-12-27;86;95;181;4209745.81020426;3794336.95009999;69;8004082.76030424
FR;2020-12-27;91;106;197;3096658.17457622;2598980.95622107;79;5695639.1307973
FR;2020-12-27;129;96;225;1993317.74632008;1251962.86181089;89;3245280.60813097
